UniqueID,playerID,TeamID,LeagueID,Games_Played,Minutes_Played,Wins,Losses,year
G1384,giacoed01,DET,NHL,29.0,1740.0,12.0,14.0,1975
G1385,giacoed01,DET,NHL,33.0,1791.0,8.0,18.0,1976
G1386,giacoed01,DET,NHL,9.0,516.0,3.0,5.0,1977
G1387,gigueje01,HAR,NHL,8.0,394.0,1.0,4.0,1996
G1388,gigueje01,CAL,NHL,15.0,860.0,6.0,7.0,1998
G1389,gigueje01,CAL,NHL,7.0,330.0,1.0,3.0,1999
G1390,gigueje01,ANA,NHL,34.0,2031.0,11.0,17.0,2000
G1391,gigueje01,ANA,NHL,53.0,3127.0,20.0,25.0,2001
G1392,gigueje01,ANA,NHL,65.0,3775.0,34.0,22.0,2002
G1393,gigueje01,ANA,NHL,55.0,3210.0,17.0,31.0,2003
G1394,gigueje01,ANA,NHL,60.0,3381.0,30.0,15.0,2005
G1395,gigueje01,AND,NHL,56.0,3245.0,36.0,10.0,2006
G1396,gigueje01,AND,NHL,58.0,3310.0,35.0,17.0,2007
G1397,gigueje01,AND,NHL,46.0,2458.0,19.0,18.0,2008
G1398,gigueje01,AND,NHL,20.0,1108.0,4.0,8.0,2009
G1399,gigueje01,TOR,NHL,15.0,915.0,6.0,7.0,2009
G1400,gigueje01,TOR,NHL,33.0,1633.0,11.0,11.0,2010
G1401,gigueje01,COL,NHL,32.0,1820.0,15.0,11.0,2011
G1402,gilbegi01,MNS,NHL,1.0,60.0,0.0,1.0,1969
G1403,gilbegi01,MNS,NHL,17.0,931.0,5.0,9.0,1970
G1404,gilbegi01,MNS,NHL,4.0,218.0,1.0,2.0,1971
G1405,gilbegi01,MNS,NHL,22.0,1320.0,10.0,10.0,1972
G1406,gilbegi01,BOS,NHL,54.0,3210.0,34.0,12.0,1973
G1407,gilbegi01,BOS,NHL,53.0,3029.0,23.0,17.0,1974
G1408,gilbegi01,BOS,NHL,55.0,3123.0,33.0,8.0,1975
G1409,gilbegi01,BOS,NHL,34.0,2040.0,18.0,13.0,1976
G1410,gilbegi01,BOS,NHL,25.0,1326.0,15.0,6.0,1977
G1411,gilbegi01,BOS,NHL,23.0,1254.0,12.0,8.0,1978
G1412,gilbegi01,BOS,NHL,33.0,1933.0,20.0,9.0,1979
G1413,gilbegi01,DET,NHL,48.0,2618.0,11.0,24.0,1980
G1414,gilbegi01,DET,NHL,27.0,1478.0,6.0,10.0,1981
G1415,gilbegi01,DET,NHL,20.0,1137.0,4.0,14.0,1982
G1416,gillan01,BOS,NHL,5.0,270.0,3.0,2.0,1967
G1417,gillan01,CHC,WHA,33.0,1709.0,4.0,24.0,1972
G1418,gillan01,CHC,WHA,13.0,803.0,4.0,7.0,1973
G1419,gilloru01,LAS,WHA,38.0,1982.0,17.0,13.0,1972
G1420,gilloru01,LAS,WHA,18.0,1041.0,4.0,13.0,1973
G1421,gilloru01,SDM,WHA,30.0,1653.0,15.0,11.0,1974
G1422,gilloru01,SDM,WHA,23.0,1037.0,1.0,10.0,1975
G1423,goodmpa01,CHI,NHL,,,,,1937
G1424,goodmpa01,CHI,NHL,31.0,1920.0,16.0,10.0,1939
G1425,goodmpa01,CHI,NHL,21.0,1320.0,7.0,10.0,1940
G1426,gordosc01,QUE,NHL,10.0,597.0,2.0,8.0,1989
G1427,gordosc01,QUE,NHL,13.0,485.0,0.0,8.0,1990
G1428,gossema01,QUE,NHL,3.0,148.0,2.0,0.0,1983
G1429,gossema01,QUE,NHL,36.0,2020.0,19.0,11.0,1984
G1430,gossema01,QUE,NHL,31.0,1726.0,14.0,14.0,1985
G1431,gossema01,QUE,NHL,30.0,1625.0,13.0,11.0,1986
G1432,gossema01,QUE,NHL,54.0,3002.0,20.0,28.0,1987
G1433,gossema01,QUE,NHL,39.0,2064.0,11.0,19.0,1988
G1434,gossema01,LAK,NHL,26.0,1226.0,7.0,11.0,1989
G1435,gossema01,HAR,NHL,16.0,867.0,5.0,9.0,1992
G1436,gossema01,HAR,NHL,7.0,239.0,0.0,4.0,1993
G1437,goverda01,LAK,NHL,2.0,120.0,1.0,1.0,1991
G1438,goverda01,LAK,NHL,2.0,98.0,0.0,2.0,1992
G1439,goverda01,LAK,NHL,1.0,60.0,0.0,1.0,1993
G1440,grahajo01,BOS,NHL,24.0,1344.0,7.0,10.0,1999
G1441,grahajo01,BOS,NHL,10.0,471.0,3.0,4.0,2000
G1442,grahajo01,BOS,NHL,19.0,1079.0,8.0,7.0,2001
G1443,grahajo01,BOS,NHL,23.0,1352.0,11.0,9.0,2002
G1444,grahajo01,TBL,NHL,17.0,914.0,6.0,5.0,2002
G1445,grahajo01,TBL,NHL,29.0,1688.0,18.0,9.0,2003
G1446,grahajo01,TBL,NHL,57.0,3152.0,29.0,22.0,2005
G1447,grahajo01,CAR,NHL,28.0,1515.0,10.0,13.0,2006
G1448,grahajo01,CAR,NHL,17.0,848.0,5.0,7.0,2007
G1449,graharo02,HOU,WHA,4.0,250.0,3.0,0.0,1973
G1450,graharo02,HOU,WHA,43.0,2590.0,33.0,10.0,1974
G1451,graharo02,HOU,WHA,57.0,3343.0,39.0,17.0,1975
G1452,graharo02,HOU,WHA,39.0,2345.0,27.0,10.0,1976
G1453,graharo02,BOS,NHL,40.0,2328.0,26.0,6.0,1977
G1454,graharo02,LAK,NHL,34.0,1940.0,11.0,19.0,1978
G1455,graharo02,LAK,NHL,26.0,1405.0,9.0,11.0,1979
G1456,graharo02,LAK,NHL,6.0,360.0,3.0,2.0,1980
G1457,graharo02,QUE,NHL,8.0,439.0,1.0,5.0,1980
G1458,grantbe01,TOR,NHL,5.0,156.0,1.0,1.0,1928
G1459,grantbe01,TOR,NHL,2.0,130.0,1.0,1.0,1929
G1460,grantbe01,NYA,NHL,7.0,420.0,3.0,4.0,1929
G1461,grantbe01,TOR,NHL,7.0,430.0,1.0,5.0,1930
G1462,grantbe01,TOR,NHL,5.0,320.0,1.0,2.0,1931
G1463,grantbe01,NYA,NHL,5.0,320.0,1.0,4.0,1933
G1464,grantbe01,BOS,NHL,1.0,60.0,0.0,1.0,1943
G1465,grantbe01,TOR,NHL,20.0,1200.0,9.0,9.0,1943
G1466,grantdo01,DET,NHL,37.0,2018.0,15.0,16.0,1973
G1467,grantdo01,DET,NHL,7.0,380.0,1.0,5.0,1974
G1468,grantdo01,DET,NHL,2.0,120.0,1.0,1.0,1975
G1469,grantdo01,STL,NHL,17.0,960.0,7.0,7.0,1976
G1470,grantdo01,STL,NHL,9.0,500.0,3.0,3.0,1977
G1471,grantdo01,STL,NHL,4.0,190.0,0.0,2.0,1978
G1472,grantdo01,STL,NHL,1.0,31.0,0.0,0.0,1979
G1473,grattgi01,OTN,WHA,51.0,3021.0,25.0,22.0,1972
G1474,grattgi01,TOT,WHA,57.0,3200.0,26.0,24.0,1973
G1475,grattgi01,TOT,WHA,53.0,2881.0,30.0,20.0,1974
G1476,grattgi01,STL,NHL,6.0,265.0,2.0,0.0,1975
G1477,grattgi01,NYR,NHL,41.0,2034.0,11.0,18.0,1976
G1478,grayge01,DET,NHL,7.0,380.0,1.0,4.0,1970
G1479,grayge01,NYI,NHL,1.0,60.0,0.0,1.0,1972
G1480,grayha01,DET,NHL,1.0,40.0,0.0,1.0,1963
G1481,greenmi01,EDM,NHL,2.0,20.0,0.0,0.0,1989
G1482,greisth01,SJS,NHL,3.0,129.0,0.0,1.0,2007
G1483,greisth01,SJS,NHL,16.0,782.0,7.0,4.0,2009
G1484,greisth01,SJS,NHL,19.0,1043.0,9.0,7.0,2011
G1485,griggch01,DOT,WHA,2.0,80.0,0.0,0.0,1975
G1486,groulte01,LES,NHA,7.0,420.0,1.0,6.0,1909
G1487,guenest01,PIT,NHL,2.0,113.0,0.0,2.0,1986
G1488,guenest01,PIT,NHL,19.0,1092.0,12.0,7.0,1987
G1489,guenest01,PIT,NHL,11.0,574.0,5.0,6.0,1988
G1490,guenest01,CAL,NHL,2.0,119.0,1.0,1.0,1989
G1491,guenest01,CAL,NHL,1.0,60.0,1.0,0.0,1990
G1492,gustade01,MIN,NHL,4.0,239.0,1.0,3.0,2000
G1493,gustade01,MIN,NHL,1.0,26.0,0.0,0.0,2001
G1494,gustajo01,TOR,NHL,42.0,2340.0,16.0,15.0,2009
G1495,gustajo01,TOR,NHL,23.0,1242.0,6.0,13.0,2010
G1496,gustajo01,TOR,NHL,42.0,2301.0,17.0,17.0,2011
G1497,hackeje01,NYI,NHL,13.0,662.0,4.0,7.0,1988
G1498,hackeje01,NYI,NHL,30.0,1508.0,5.0,18.0,1990
G1499,hackeje01,SJS,NHL,42.0,2314.0,11.0,27.0,1991
G1500,hackeje01,SJS,NHL,36.0,2000.0,2.0,30.0,1992
G1501,hackeje01,CHI,NHL,22.0,1084.0,2.0,12.0,1993
G1502,hackeje01,CHI,NHL,7.0,328.0,1.0,3.0,1994
G1503,hackeje01,CHI,NHL,35.0,2000.0,18.0,11.0,1995
G1504,hackeje01,CHI,NHL,41.0,2473.0,19.0,18.0,1996
G1505,hackeje01,CHI,NHL,58.0,3441.0,21.0,25.0,1997
G1506,hackeje01,CHI,NHL,10.0,524.0,2.0,6.0,1998
G1507,hackeje01,MTL,NHL,53.0,3091.0,24.0,20.0,1998
G1508,hackeje01,MTL,NHL,56.0,3301.0,23.0,25.0,1999
G1509,hackeje01,MTL,NHL,19.0,998.0,4.0,10.0,2000
G1510,hackeje01,MTL,NHL,15.0,717.0,5.0,5.0,2001
G1511,hackeje01,MTL,NHL,18.0,1063.0,7.0,8.0,2002
G1512,hackeje01,BOS,NHL,18.0,991.0,8.0,9.0,2002
G1513,hackeje01,PHI,NHL,27.0,1630.0,10.0,10.0,2003
G1514,hackema01,MIN,NHL,12.0,556.0,3.0,6.0,2011
G1515,haguebi01,MOW,NHA,1.0,60.0,0.0,1.0,1915
G1516,haguebi01,MOW,NHA,4.0,240.0,0.0,4.0,1916
G1517,hainsge01,SAC,WCHL,30.0,1849.0,15.0,12.0,1923
G1518,hainsge01,SAS,WCHL,28.0,1700.0,16.0,11.0,1924
G1519,hainsge01,SAS,WCHL,30.0,1812.0,18.0,11.0,1925
G1520,hainsge01,MTL,NHL,44.0,2732.0,28.0,14.0,1926
G1521,hainsge01,MTL,NHL,44.0,2730.0,26.0,11.0,1927
G1522,hainsge01,MTL,NHL,44.0,2800.0,22.0,7.0,1928
G1523,hainsge01,MTL,NHL,42.0,2680.0,20.0,13.0,1929
G1524,hainsge01,MTL,NHL,44.0,2740.0,26.0,10.0,1930
G1525,hainsge01,MTL,NHL,48.0,2998.0,25.0,16.0,1931
G1526,hainsge01,MTL,NHL,48.0,2980.0,18.0,25.0,1932
G1527,hainsge01,TOR,NHL,48.0,3010.0,26.0,13.0,1933
G1528,hainsge01,TOR,NHL,48.0,2957.0,30.0,14.0,1934
G1529,hainsge01,TOR,NHL,48.0,3000.0,23.0,19.0,1935
G1530,hainsge01,TOR,NHL,3.0,190.0,0.0,2.0,1936
G1531,hainsge01,MTL,NHL,4.0,270.0,2.0,1.0,1936
G1532,halakja01,MTL,NHL,16.0,912.0,10.0,6.0,2006
G1533,halakja01,MTL,NHL,6.0,285.0,2.0,1.0,2007
G1534,halakja01,MTL,NHL,34.0,1931.0,18.0,14.0,2008
G1535,halakja01,MTL,NHL,45.0,2630.0,26.0,13.0,2009
G1536,halakja01,STL,NHL,57.0,3294.0,27.0,21.0,2010
G1537,halakja01,STL,NHL,46.0,2747.0,26.0,12.0,2011
G1538,hallgl01,DET,NHL,6.0,360.0,4.0,1.0,1952
G1539,hallgl01,DET,NHL,2.0,120.0,2.0,0.0,1954
G1540,hallgl01,DET,NHL,70.0,4200.0,30.0,24.0,1955
G1541,hallgl01,DET,NHL,70.0,4200.0,38.0,20.0,1956
G1542,hallgl01,CHI,NHL,70.0,4200.0,24.0,39.0,1957
G1543,hallgl01,CHI,NHL,70.0,4200.0,28.0,29.0,1958
G1544,hallgl01,CHI,NHL,70.0,4200.0,28.0,29.0,1959
G1545,hallgl01,CHI,NHL,70.0,4200.0,29.0,24.0,1960
G1546,hallgl01,CHI,NHL,70.0,4200.0,31.0,26.0,1961
G1547,hallgl01,CHI,NHL,66.0,3910.0,30.0,20.0,1962
G1548,hallgl01,CHI,NHL,65.0,3860.0,34.0,19.0,1963
G1549,hallgl01,CHI,NHL,41.0,2440.0,18.0,17.0,1964
G1550,hallgl01,CHI,NHL,64.0,3747.0,34.0,21.0,1965
G1551,hallgl01,CHI,NHL,32.0,1664.0,19.0,5.0,1966
G1552,hallgl01,STL,NHL,49.0,2858.0,19.0,21.0,1967
G1553,hallgl01,STL,NHL,41.0,2354.0,19.0,12.0,1968
G1554,hallgl01,STL,NHL,18.0,1010.0,7.0,8.0,1969
G1555,hallgl01,STL,NHL,32.0,1761.0,13.0,11.0,1970
G1556,hamelpi01,TOR,NHL,4.0,195.0,1.0,2.0,1974
G1557,hamelpi01,TOR,NHL,1.0,1.0,0.0,0.0,1978
G1558,hamelpi01,WIN,NHL,35.0,1947.0,9.0,19.0,1979
G1559,hamelpi01,WIN,NHL,29.0,1623.0,3.0,20.0,1980
G1560,hanlogl01,VAN,NHL,4.0,200.0,1.0,2.0,1977
G1561,hanlogl01,VAN,NHL,31.0,1821.0,12.0,13.0,1978
G1562,hanlogl01,VAN,NHL,57.0,3341.0,17.0,29.0,1979
G1563,hanlogl01,VAN,NHL,17.0,798.0,5.0,8.0,1980
G1564,hanlogl01,VAN,NHL,28.0,1610.0,8.0,14.0,1981
G1565,hanlogl01,STL,NHL,2.0,76.0,0.0,1.0,1981
G1566,hanlogl01,STL,NHL,14.0,671.0,3.0,8.0,1982
G1567,hanlogl01,NYR,NHL,21.0,1173.0,9.0,10.0,1982
G1568,hanlogl01,NYR,NHL,50.0,2837.0,28.0,14.0,1983
G1569,hanlogl01,NYR,NHL,44.0,2510.0,14.0,20.0,1984
G1570,hanlogl01,NYR,NHL,23.0,1170.0,5.0,12.0,1985
G1571,hanlogl01,DET,NHL,36.0,1963.0,11.0,16.0,1986
G1572,hanlogl01,DET,NHL,47.0,2623.0,22.0,17.0,1987
G1573,hanlogl01,DET,NHL,39.0,2092.0,13.0,14.0,1988
G1574,hanlogl01,DET,NHL,45.0,2290.0,15.0,18.0,1989
G1575,hanlogl01,DET,NHL,19.0,862.0,4.0,6.0,1990
G1576,hardijo01,MIN,NHL,3.0,185.0,2.0,1.0,2005
G1577,hardijo01,MIN,NHL,7.0,361.0,3.0,2.0,2006
G1578,hardijo01,MIN,NHL,29.0,1571.0,11.0,15.0,2007
G1579,hardijo01,MIN,NHL,19.0,870.0,3.0,9.0,2008
G1580,hardijo01,MIN,NHL,25.0,1300.0,9.0,12.0,2009
G1581,hardijo01,MIN,NHL,34.0,1855.0,13.0,12.0,2011
G1582,harripa01,MNS,NHL,6.0,307.0,0.0,4.0,1975
G1583,harripa01,MNS,NHL,2.0,120.0,0.0,2.0,1976
G1584,harripa01,MNS,NHL,27.0,1555.0,6.0,16.0,1977
G1585,harripa01,TOR,NHL,25.0,1403.0,8.0,12.0,1978
G1586,harripa01,TOR,NHL,30.0,1492.0,9.0,17.0,1979
G1587,harripa01,TOR,NHL,,,,,1980
G1588,harripa01,PIT,NHL,13.0,700.0,3.0,7.0,1981
G1589,harripa01,BUF,NHL,6.0,229.0,2.0,1.0,1981
G1590,hasekdo01,CHI,NHL,5.0,195.0,3.0,0.0,1990
G1591,hasekdo01,CHI,NHL,20.0,1014.0,10.0,4.0,1991
G1592,hasekdo01,BUF,NHL,28.0,1429.0,11.0,10.0,1992
G1593,hasekdo01,BUF,NHL,58.0,3358.0,30.0,20.0,1993
G1594,hasekdo01,BUF,NHL,41.0,2416.0,19.0,14.0,1994
G1595,hasekdo01,BUF,NHL,59.0,3417.0,22.0,30.0,1995
G1596,hasekdo01,BUF,NHL,67.0,4037.0,37.0,20.0,1996
G1597,hasekdo01,BUF,NHL,72.0,4220.0,33.0,23.0,1997
G1598,hasekdo01,BUF,NHL,64.0,3817.0,30.0,18.0,1998
G1599,hasekdo01,BUF,NHL,35.0,2066.0,15.0,11.0,1999
G1600,hasekdo01,BUF,NHL,67.0,3904.0,37.0,24.0,2000
G1601,hasekdo01,DET,NHL,65.0,3872.0,41.0,15.0,2001
G1602,hasekdo01,DET,NHL,14.0,817.0,8.0,3.0,2003
G1603,hasekdo01,OTT,NHL,43.0,2584.0,28.0,10.0,2005
G1604,hasekdo01,DET,NHL,56.0,3341.0,38.0,11.0,2006
G1605,hasekdo01,DET,NHL,41.0,2350.0,27.0,10.0,2007
G1606,hausead01,LAK,NHL,1.0,51.0,0.0,0.0,2005
G1607,haywabr01,WIN,NHL,24.0,1440.0,10.0,12.0,1982
G1608,haywabr01,WIN,NHL,28.0,1530.0,7.0,18.0,1983
G1609,haywabr01,WIN,NHL,61.0,3436.0,33.0,17.0,1984
G1610,haywabr01,WIN,NHL,52.0,2721.0,13.0,28.0,1985
G1611,haywabr01,MTL,NHL,37.0,2178.0,19.0,13.0,1986
G1612,haywabr01,MTL,NHL,39.0,2247.0,22.0,10.0,1987
G1613,haywabr01,MTL,NHL,36.0,2091.0,20.0,13.0,1988
G1614,haywabr01,MTL,NHL,29.0,1674.0,10.0,12.0,1989
G1615,haywabr01,MNS,NHL,26.0,1473.0,6.0,15.0,1990
G1616,haywabr01,SJS,NHL,7.0,305.0,1.0,4.0,1991
G1617,haywabr01,SJS,NHL,18.0,930.0,2.0,14.0,1992
G1618,headdo01,BOS,NHL,38.0,2280.0,9.0,26.0,1961
G1619,healygl01,LAK,NHL,1.0,51.0,0.0,0.0,1985
G1620,healygl01,LAK,NHL,34.0,1869.0,12.0,18.0,1987
G1621,healygl01,LAK,NHL,48.0,2699.0,25.0,19.0,1988
G1622,healygl01,NYI,NHL,39.0,2197.0,12.0,19.0,1989
G1623,healygl01,NYI,NHL,53.0,2999.0,18.0,24.0,1990
G1624,healygl01,NYI,NHL,37.0,1960.0,14.0,16.0,1991
G1625,healygl01,NYI,NHL,47.0,2655.0,22.0,20.0,1992
G1626,healygl01,NYR,NHL,29.0,1368.0,10.0,12.0,1993
G1627,healygl01,NYR,NHL,17.0,888.0,8.0,6.0,1994
G1628,healygl01,NYR,NHL,44.0,2564.0,17.0,14.0,1995
G1629,healygl01,NYR,NHL,23.0,1357.0,5.0,12.0,1996
G1630,healygl01,TOR,NHL,21.0,1068.0,4.0,10.0,1997
G1631,healygl01,TOR,NHL,9.0,546.0,6.0,3.0,1998
G1632,healygl01,TOR,NHL,20.0,1164.0,9.0,10.0,1999
G1633,healygl01,TOR,NHL,15.0,871.0,4.0,7.0,2000
G1634,hebencl01,PHR,WHA,2.0,80.0,0.0,1.0,1975
G1635,hebencl01,PHR,WHA,56.0,3129.0,17.0,29.0,1976
G1636,hebergu01,STL,NHL,13.0,738.0,5.0,5.0,1991
G1637,hebergu01,STL,NHL,24.0,1210.0,8.0,8.0,1992
G1638,hebergu01,ANA,NHL,52.0,2991.0,20.0,27.0,1993
G1639,hebergu01,ANA,NHL,39.0,2092.0,12.0,20.0,1994
G1640,hebergu01,ANA,NHL,59.0,3326.0,28.0,23.0,1995
G1641,hebergu01,ANA,NHL,67.0,3863.0,29.0,25.0,1996
G1642,hebergu01,ANA,NHL,46.0,2660.0,13.0,24.0,1997
G1643,hebergu01,ANA,NHL,69.0,4083.0,31.0,29.0,1998
G1644,hebergu01,ANA,NHL,68.0,3976.0,28.0,31.0,1999
G1645,hebergu01,ANA,NHL,41.0,2215.0,12.0,23.0,2000
G1646,hebergu01,NYR,NHL,13.0,735.0,5.0,7.0,2000
G1647,hebersa01,TOO,NHA,19.0,1160.0,4.0,15.0,1913
G1648,hebersa01,OT1,NHA,2.0,23.0,0.0,0.0,1914
G1649,hebersa01,OT1,NHA,1.0,60.0,0.0,1.0,1916
G1650,hebersa01,QU1,NHA,13.0,780.0,8.0,5.0,1916
G1651,hebersa01,TOA,NHL,2.0,80.0,1.0,0.0,1917
G1652,hebersa01,OTS,NHL,1.0,10.0,0.0,0.0,1917
G1653,hebersa01,SMJ,WCHL,23.0,1380.0,5.0,18.0,1921
G1654,hebersa01,SAC,WCHL,18.0,1218.0,4.0,12.0,1922
G1655,hebersa01,OTS,NHL,2.0,120.0,1.0,1.0,1923
G1656,hedbejo01,PIT,NHL,9.0,545.0,7.0,1.0,2000
G1657,hedbejo01,PIT,NHL,66.0,3877.0,25.0,34.0,2001
G1658,hedbejo01,PIT,NHL,41.0,2410.0,14.0,22.0,2002
G1659,hedbejo01,VAN,NHL,21.0,1098.0,8.0,6.0,2003
G1660,hedbejo01,DAL,NHL,19.0,1079.0,12.0,4.0,2005
G1661,hedbejo01,ATL,NHL,21.0,1057.0,9.0,4.0,2006
G1662,hedbejo01,ATL,NHL,36.0,1927.0,14.0,15.0,2007
G1663,hedbejo01,ATL,NHL,33.0,1717.0,13.0,12.0,2008
G1664,hedbejo01,ATL,NHL,47.0,2632.0,21.0,16.0,2009
G1665,hedbejo01,NJD,NHL,34.0,1717.0,15.0,12.0,2010
G1666,hedbejo01,NJD,NHL,27.0,1591.0,17.0,7.0,2011
G1667,heinzri01,STL,NHL,4.0,220.0,2.0,1.0,1980
G1668,heinzri01,STL,NHL,9.0,433.0,2.0,5.0,1981
G1669,heinzri01,VAN,NHL,3.0,180.0,2.0,1.0,1981
G1670,heinzri01,STL,NHL,9.0,335.0,1.0,5.0,1982
G1671,heinzri01,STL,NHL,22.0,1118.0,7.0,7.0,1983
G1672,heinzri01,STL,NHL,2.0,70.0,0.0,0.0,1984
G1673,helenri01,TBL,NHL,1.0,7.0,0.0,0.0,2008
G1674,hendejo01,BOS,NHL,45.0,2628.0,15.0,14.0,1954
G1675,hendejo01,BOS,NHL,1.0,60.0,0.0,1.0,1955
G1676,henrygo01,BOS,NHL,1.0,60.0,1.0,0.0,1948
G1677,henrygo01,BOS,NHL,2.0,120.0,0.0,2.0,1949
G1678,henrygo01,BOS,NHL,,,,,1950
G1679,henrygo01,BOS,NHL,,,,,1952
G1680,henryji01,NYR,NHL,48.0,2960.0,29.0,17.0,1941
G1681,henryji01,NYR,NHL,11.0,623.0,1.0,7.0,1945
G1682,henryji01,NYR,NHL,2.0,120.0,0.0,2.0,1946
G1683,henryji01,NYR,NHL,48.0,2880.0,17.0,18.0,1947
G1684,henryji01,CHI,NHL,60.0,3600.0,21.0,31.0,1948
G1685,henryji01,BOS,NHL,70.0,4200.0,25.0,29.0,1951
G1686,henryji01,BOS,NHL,70.0,4200.0,28.0,29.0,1952
G1687,henryji01,BOS,NHL,70.0,4200.0,32.0,28.0,1953
G1688,henryji01,BOS,NHL,27.0,1572.0,8.0,12.0,1954
G1689,hernri01,MOW,NHA,12.0,720.0,11.0,1.0,1909
G1690,hernri01,MOW,NHA,16.0,973.0,7.0,9.0,1910
G1691,herrode01,PIT,NHL,18.0,967.0,6.0,7.0,1972
G1692,herrode01,PIT,NHL,5.0,260.0,1.0,3.0,1973
G1693,herrode01,PIT,NHL,3.0,108.0,1.0,1.0,1974
G1694,herrode01,KCS,NHL,22.0,1280.0,4.0,13.0,1974
G1695,herrode01,KCS,NHL,64.0,3620.0,11.0,39.0,1975
G1696,herrode01,PIT,NHL,34.0,1920.0,15.0,11.0,1976
G1697,herrode01,PIT,NHL,60.0,3534.0,20.0,25.0,1977
G1698,herrode01,PIT,NHL,56.0,3208.0,22.0,19.0,1978
G1699,herrode01,MTL,NHL,34.0,1909.0,25.0,3.0,1979
G1700,herrode01,MTL,NHL,25.0,1147.0,6.0,9.0,1980
G1701,herrode01,MTL,NHL,27.0,1547.0,12.0,6.0,1981
G1702,herrode01,PIT,NHL,31.0,1707.0,5.0,18.0,1982
G1703,herrode01,PIT,NHL,38.0,2028.0,8.0,24.0,1983
G1704,herrode01,PIT,NHL,42.0,2193.0,10.0,22.0,1984
G1705,herrode01,PIT,NHL,3.0,180.0,0.0,3.0,1985
G1706,hextaro01,PHI,NHL,66.0,3799.0,37.0,21.0,1986
G1707,hextaro01,PHI,NHL,62.0,3560.0,30.0,22.0,1987
G1708,hextaro01,PHI,NHL,64.0,3756.0,30.0,28.0,1988
G1709,hextaro01,PHI,NHL,8.0,419.0,4.0,2.0,1989
G1710,hextaro01,PHI,NHL,36.0,2035.0,13.0,16.0,1990
G1711,hextaro01,PHI,NHL,45.0,2668.0,16.0,21.0,1991
G1712,hextaro01,QUE,NHL,54.0,2988.0,29.0,16.0,1992
G1713,hextaro01,NYI,NHL,65.0,3581.0,27.0,26.0,1993
G1714,hextaro01,PHI,NHL,31.0,1824.0,17.0,9.0,1994
G1715,hextaro01,PHI,NHL,53.0,3102.0,31.0,13.0,1995
G1716,hextaro01,PHI,NHL,55.0,3094.0,31.0,16.0,1996
G1717,hextaro01,PHI,NHL,46.0,2688.0,21.0,17.0,1997
G1718,hextaro01,PHI,NHL,23.0,1235.0,10.0,7.0,1998
G1719,highthe01,CHI,NHL,24.0,1440.0,10.0,14.0,1943
G1720,hillejo01,AND,NHL,23.0,1223.0,10.0,7.0,2007
G1721,hillejo01,AND,NHL,46.0,2486.0,23.0,15.0,2008
G1722,hillejo01,AND,NHL,59.0,3338.0,30.0,23.0,2009
G1723,hillejo01,AND,NHL,49.0,2672.0,26.0,16.0,2010
G1724,hillejo01,AND,NHL,73.0,4253.0,29.0,30.0,2011
G1725,himesno01,NYA,NHL,1.0,19.0,0.0,0.0,1927
G1726,himesno01,NYA,NHL,1.0,60.0,0.0,1.0,1928
G1727,hirscco01,NYR,NHL,4.0,224.0,1.0,2.0,1992
G1728,hirscco01,VAN,NHL,41.0,2338.0,17.0,14.0,1995
G1729,hirscco01,VAN,NHL,39.0,2127.0,12.0,20.0,1996
G1730,hirscco01,VAN,NHL,1.0,50.0,0.0,0.0,1997
G1731,hirscco01,VAN,NHL,20.0,919.0,3.0,8.0,1998
G1732,hirscco01,WAS,NHL,1.0,20.0,1.0,0.0,2000
G1733,hirscco01,DAL,NHL,2.0,97.0,0.0,1.0,2002
G1734,hnilimi01,NYR,NHL,2.0,86.0,0.0,1.0,1999
G1735,hnilimi01,ATL,NHL,36.0,1879.0,12.0,19.0,2000
G1736,hnilimi01,ATL,NHL,60.0,3367.0,13.0,33.0,2001
G1737,hnilimi01,ATL,NHL,21.0,1097.0,4.0,13.0,2002
G1738,hnilimi01,LAK,NHL,2.0,80.0,0.0,1.0,2003
G1739,hodgech01,MTL,NHL,14.0,840.0,6.0,4.0,1954
G1740,hodgech01,MTL,NHL,12.0,720.0,8.0,2.0,1957
G1741,hodgech01,MTL,NHL,2.0,120.0,1.0,1.0,1958
G1742,hodgech01,MTL,NHL,1.0,60.0,0.0,1.0,1959
G1743,hodgech01,MTL,NHL,30.0,1800.0,18.0,8.0,1960
G1744,hodgech01,MTL,NHL,62.0,3720.0,33.0,18.0,1963
G1745,hodgech01,MTL,NHL,53.0,3120.0,26.0,16.0,1964
G1746,hodgech01,MTL,NHL,26.0,1301.0,12.0,7.0,1965
G1747,hodgech01,MTL,NHL,37.0,2055.0,11.0,15.0,1966
G1748,hodgech01,OAK,NHL,58.0,3311.0,13.0,29.0,1967
G1749,hodgech01,OAK,NHL,14.0,781.0,4.0,6.0,1968
G1750,hodgech01,OAK,NHL,14.0,738.0,3.0,5.0,1969
G1751,hodgech01,VAN,NHL,35.0,1967.0,15.0,13.0,1970
G1752,hodsoke01,DET,NHL,4.0,163.0,2.0,0.0,1995
G1753,hodsoke01,DET,NHL,6.0,294.0,2.0,2.0,1996
G1754,hodsoke01,DET,NHL,21.0,988.0,9.0,3.0,1997
G1755,hodsoke01,DET,NHL,4.0,175.0,0.0,2.0,1998
G1756,hodsoke01,TBL,NHL,5.0,238.0,2.0,1.0,1998
G1757,hodsoke01,TBL,NHL,24.0,769.0,2.0,7.0,1999
